element_camara_on_date,element_camara_on_cpu_utilization,element_camara_on_total_power,element_camara_on_cpu_power,element_camara_on_gpu_power
2023-10-24 02:00:28,0.17786,32.41203,3.83203,28.58000
2023-10-24 02:00:29,0.17391,33.91781,3.75781,30.16000
2023-10-24 02:00:30,0.15110,33.19188,3.67188,29.52000
2023-10-24 02:00:31,0.15186,32.65156,3.60156,29.05000
2023-10-24 02:00:32,0.14038,32.37656,3.47656,28.90000
2023-10-24 02:00:33,0.16041,32.38047,3.48047,28.90000
2023-10-24 02:00:34,0.14519,33.03953,3.51953,29.52000
2023-10-24 02:00:35,0.15430,32.67672,3.63672,29.04000
2023-10-24 02:00:36,0.14202,32.88594,3.83594,29.05000
2023-10-24 02:00:37,0.16582,33.89500,4.12500,29.77000
2023-10-24 02:00:38,0.16058,33.58625,3.90625,29.68000
2023-10-24 02:00:39,0.16528,32.58765,3.84766,28.74000
2023-10-24 02:00:40,0.15488,32.50562,3.76563,28.74000
2023-10-24 02:00:41,0.17468,33.29125,3.78125,29.51000
2023-10-24 02:00:42,0.16299,32.61875,3.71875,28.90000
2023-10-24 02:00:44,0.14831,32.28078,3.55078,28.73000
2023-10-24 02:00:45,0.14626,32.76297,3.54297,29.22000
2023-10-24 02:00:46,0.15508,32.59141,3.69141,28.90000
2023-10-24 02:00:47,0.15072,32.87172,3.51172,29.36000
2023-10-24 02:00:48,0.14885,32.57344,3.52344,29.05000
2023-10-24 02:00:49,0.15352,33.25594,3.58594,29.67000
2023-10-24 02:00:50,0.15080,33.51781,4.00781,29.51000
2023-10-24 02:00:51,0.15578,32.69859,3.80859,28.89000
2023-10-24 02:00:52,0.16387,33.14141,3.94141,29.20000
2023-10-24 02:00:53,0.14590,32.39406,3.66406,28.73000
2023-10-24 02:00:54,0.16895,33.68140,3.69141,29.99000
2023-10-24 02:00:55,0.16880,33.28797,3.91797,29.37000
2023-10-24 02:00:56,0.16273,32.28703,3.70703,28.58000
2023-10-24 02:00:57,0.17415,33.25063,3.89063,29.36000
2023-10-24 02:00:58,0.14881,33.48875,3.96875,29.52000
2023-10-24 02:00:59,0.18428,33.53156,3.85156,29.68000
2023-10-24 02:01:00,0.18120,33.54453,3.89453,29.65000
2023-10-24 02:01:01,0.16966,33.05766,3.84766,29.21000
2023-10-24 02:01:02,0.17052,32.89562,4.01563,28.88000
2023-10-24 02:01:03,0.14007,32.45469,3.55469,28.90000
2023-10-24 02:01:04,0.17538,33.25610,3.74609,29.51000
2023-10-24 02:01:05,0.14213,32.61813,3.57813,29.04000
2023-10-24 02:01:06,0.15448,32.48937,3.60938,28.88000
2023-10-24 02:01:07,0.14717,32.96938,3.60938,29.36000
2023-10-24 02:01:08,0.16622,32.49547,3.60547,28.89000
2023-10-24 02:01:09,0.14768,32.94250,4.06250,28.88000
2023-10-24 02:01:10,0.14691,33.33031,3.82031,29.51000
2023-10-24 02:01:11,0.16895,32.64969,3.92969,28.72000
2023-10-24 02:01:13,0.15146,32.86641,3.81641,29.05000
2023-10-24 02:01:14,0.15203,32.37688,3.79688,28.58000
2023-10-24 02:01:15,0.16456,32.60250,3.56250,29.04000
2023-10-24 02:01:16,0.15313,32.57359,3.68359,28.89000
2023-10-24 02:01:17,0.14088,32.41515,3.53516,28.88000
2023-10-24 02:01:18,0.18056,32.89938,3.85938,29.04000
2023-10-24 02:01:19,0.17331,32.55656,3.97656,28.58000
2023-10-24 02:01:20,0.17372,33.36953,4.01953,29.35000
2023-10-24 02:01:21,0.16152,33.01594,3.83594,29.18000
2023-10-24 02:01:22,0.17951,32.60281,3.88281,28.72000
2023-10-24 02:01:23,0.18643,33.10797,3.91797,29.19000
2023-10-24 02:01:24,0.15314,33.41672,3.88672,29.53000
2023-10-24 02:01:25,0.17813,33.36781,4.00781,29.36000
2023-10-24 02:01:26,0.15711,33.14516,3.78516,29.36000
2023-10-24 02:01:27,0.14802,32.34563,3.76563,28.58000
2023-10-24 02:01:28,0.16291,32.22297,3.79297,28.43000
2023-10-24 02:01:29,0.14894,33.19813,3.82813,29.37000
2023-10-24 02:01:30,0.15554,32.79609,3.74609,29.05000
2023-10-24 02:01:31,0.16779,33.25610,3.74609,29.51000
2023-10-24 02:01:32,0.16113,33.07844,3.89844,29.18000
2023-10-24 02:01:33,0.16027,33.42641,4.06641,29.36000
2023-10-24 02:01:34,0.15253,32.14047,3.73047,28.41000
2023-10-24 02:01:35,0.18511,32.60656,3.72656,28.88000
2023-10-24 02:01:36,0.17410,32.41985,3.83984,28.58000
2023-10-24 02:01:37,0.16150,33.20531,3.69531,29.51000
2023-10-24 02:01:38,0.18207,33.58015,3.91016,29.67000
2023-10-24 02:01:39,0.18073,32.71984,3.83984,28.88000
2023-10-24 02:01:40,0.15617,32.87375,3.84375,29.03000
2023-10-24 02:01:41,0.14117,33.01797,3.66797,29.35000
2023-10-24 02:01:42,0.11007,32.58125,3.53125,29.05000
2023-10-24 02:01:44,0.14591,32.95781,3.75781,29.20000
2023-10-24 02:01:45,0.15032,33.18813,3.82813,29.36000
2023-10-24 02:01:46,0.15954,33.37719,3.86719,29.51000
2023-10-24 02:01:47,0.14987,32.57359,3.68359,28.89000
2023-10-24 02:01:48,0.16296,32.12703,3.70703,28.42000
2023-10-24 02:01:49,0.14677,32.60094,3.71094,28.89000
2023-10-24 02:01:50,0.12802,32.49547,3.60547,28.89000
2023-10-24 02:01:51,0.14131,32.09406,3.66406,28.43000
2023-10-24 02:01:52,0.15982,32.85031,3.82031,29.03000
2023-10-24 02:01:53,0.16143,33.48297,3.79297,29.69000
2023-10-24 02:01:54,0.14818,31.87375,3.59375,28.28000
2023-10-24 02:01:55,0.15591,31.92625,3.65625,28.27000
2023-10-24 02:01:56,0.13232,31.93797,3.66797,28.27000
2023-10-24 02:01:57,0.12649,31.80688,3.54688,28.26000
2023-10-24 02:01:58,0.19248,33.01078,3.80078,29.21000
2023-10-24 02:01:59,0.15775,31.93969,3.67969,28.26000
2023-10-24 02:02:00,0.15690,32.62391,3.75391,28.87000
2023-10-24 02:02:01,0.15748,31.86375,3.59375,28.27000
2023-10-24 02:02:02,0.15316,32.61641,3.56641,29.05000
2023-10-24 02:02:03,0.14833,31.75828,3.48828,28.27000
2023-10-24 02:02:04,0.12308,32.75078,3.55078,29.20000
2023-10-24 02:02:05,0.13849,31.78781,3.50781,28.28000
2023-10-24 02:02:06,0.13357,31.73094,3.46094,28.27000
2023-10-24 02:02:07,0.12559,31.71531,3.44531,28.27000
2023-10-24 02:02:09,0.13486,31.87719,3.61719,28.26000
2023-10-24 02:02:10,0.17128,32.91875,3.71875,29.20000
2023-10-24 02:02:11,0.16031,31.86766,3.59766,28.27000
2023-10-24 02:02:12,0.13520,31.92625,3.65625,28.27000
2023-10-24 02:02:13,0.12653,31.73703,3.45703,28.28000
2023-10-24 02:02:14,0.12697,31.70922,3.44922,28.26000
2023-10-24 02:02:15,0.18535,33.30344,3.77344,29.53000
2023-10-24 02:02:16,0.12785,31.72703,3.45703,28.27000
2023-10-24 02:02:17,0.15771,31.95141,3.69141,28.26000
2023-10-24 02:02:18,0.16833,32.01219,3.74219,28.27000
2023-10-24 02:02:19,0.15498,32.55578,3.67578,28.88000
2023-10-24 02:02:20,0.15709,32.89703,3.70703,29.19000
2023-10-24 02:02:21,0.15507,32.68063,3.64063,29.04000
2023-10-24 02:02:22,0.20814,32.07859,3.80859,28.27000
2023-10-24 02:02:23,0.16946,32.72750,3.68750,29.04000
2023-10-24 02:02:24,0.14782,31.75828,3.48828,28.27000
2023-10-24 02:02:25,0.15292,32.77641,3.56641,29.21000
2023-10-24 02:02:26,0.19314,32.75328,3.86328,28.89000
2023-10-24 02:02:27,0.13542,31.83641,3.56641,28.27000
2023-10-24 02:02:28,0.14695,23.00969,2.67969,20.33000
2023-10-24 02:02:29,0.16047,31.93016,3.66016,28.27000
2023-10-24 02:02:30,0.14322,31.78344,3.52344,28.26000
2023-10-24 02:02:31,0.13953,32.58859,3.55859,29.03000
2023-10-24 02:02:32,0.18165,33.32469,3.80469,29.52000
2023-10-24 02:02:34,0.14580,32.94828,3.73828,29.21000
2023-10-24 02:02:35,0.15301,31.85203,3.58203,28.27000
2023-10-24 02:02:36,0.10827,31.65063,3.39063,28.26000
2023-10-24 02:02:37,0.12454,32.04328,3.61328,28.43000
2023-10-24 02:02:38,0.12607,31.97859,3.55859,28.42000
2023-10-24 02:02:39,0.12523,32.30031,3.57031,28.73000
2023-10-24 02:02:40,0.16804,32.62047,3.73047,28.89000
2023-10-24 02:02:41,0.15455,32.33156,3.60156,28.73000
2023-10-24 02:02:42,0.17954,32.90656,3.72656,29.18000
2023-10-24 02:02:43,0.14907,32.08625,3.65625,28.43000
2023-10-24 02:02:44,0.16226,33.12172,3.76172,29.36000
2023-10-24 02:02:45,0.14991,31.88500,3.62500,28.26000
2023-10-24 02:02:46,0.14322,33.35797,3.66797,29.69000
2023-10-24 02:02:47,0.14091,32.30812,3.57813,28.73000
2023-10-24 02:02:48,0.14834,32.02547,3.60547,28.42000
2023-10-24 02:02:49,0.12044,31.86531,3.44531,28.42000
2023-10-24 02:02:50,0.11054,31.86359,3.43359,28.43000
2023-10-24 02:02:51,0.11653,31.69359,3.43359,28.26000
2023-10-24 02:02:52,0.17373,32.12922,3.69922,28.43000
2023-10-24 02:02:53,0.10841,31.83625,3.40625,28.43000
2023-10-24 02:02:54,0.14261,32.95594,3.58594,29.37000
2023-10-24 02:02:55,0.17064,32.17390,3.75391,28.42000
2023-10-24 02:02:56,0.13653,32.50781,3.50781,29.00000
2023-10-24 02:02:58,0.11620,31.94344,3.52344,28.42000
2023-10-24 02:02:59,0.14410,32.47813,3.57813,28.90000
2023-10-24 02:03:00,0.14927,32.03156,3.60156,28.43000
2023-10-24 02:03:01,0.12707,32.55344,3.52344,29.03000
2023-10-24 02:03:02,0.10662,31.89656,3.47656,28.42000
2023-10-24 02:03:03,0.10873,31.83625,3.40625,28.43000
2023-10-24 02:03:04,0.11249,31.86750,3.43750,28.43000
2023-10-24 02:03:05,0.15257,32.04719,3.61719,28.43000
2023-10-24 02:03:06,0.14886,31.98859,3.55859,28.43000
2023-10-24 02:03:07,0.17967,33.22313,3.70313,29.52000
2023-10-24 02:03:08,0.17495,32.58875,3.71875,28.87000
2023-10-24 02:03:09,0.15872,32.86578,3.67578,29.19000
2023-10-24 02:03:10,0.14006,32.14265,3.72266,28.42000
2023-10-24 02:03:11,0.14640,32.39188,3.67188,28.72000
2023-10-24 02:03:12,0.13941,32.08391,3.50391,28.58000
2023-10-24 02:03:13,0.17276,33.15078,3.80078,29.35000
2023-10-24 02:03:14,0.14923,31.72094,3.46094,28.26000
2023-10-24 02:03:15,0.10827,32.30187,3.42188,28.88000
2023-10-24 02:03:16,0.16710,32.22297,3.79297,28.43000
2023-10-24 02:03:17,0.13096,31.88719,3.61719,28.27000
2023-10-24 02:03:18,0.13106,32.78984,3.58984,29.20000
2023-10-24 02:03:19,0.13167,31.85594,3.58594,28.27000
2023-10-24 02:03:20,0.09650,31.65281,3.38281,28.27000
2023-10-24 02:03:21,0.10733,31.85969,3.42969,28.43000
2023-10-24 02:03:23,0.16055,31.93797,3.66797,28.27000
2023-10-24 02:03:24,0.12306,31.60609,3.49609,28.11000
2023-10-24 02:03:25,0.13834,31.85203,3.58203,28.27000
2023-10-24 02:03:26,0.16742,31.92234,3.65234,28.27000
2023-10-24 02:03:27,0.11776,31.70359,3.43359,28.27000
2023-10-24 02:03:28,0.13960,31.87547,3.60547,28.27000
2023-10-24 02:03:29,0.14347,32.60484,3.71484,28.89000
2023-10-24 02:03:30,0.16400,32.03953,3.76953,28.27000
2023-10-24 02:03:31,0.12521,33.10812,3.57813,29.53000
2023-10-24 02:03:32,0.13799,31.73328,3.61328,28.12000
2023-10-24 02:03:33,0.14805,32.90922,3.69922,29.21000
2023-10-24 02:03:34,0.13993,33.01625,3.65625,29.36000
2023-10-24 02:03:35,0.13932,32.08797,3.66797,28.42000
2023-10-24 02:03:36,0.14196,32.73328,3.86328,28.87000
2023-10-24 02:03:37,0.18744,32.88953,4.01953,28.87000
2023-10-24 02:03:38,0.16174,32.18391,3.75391,28.43000
2023-10-24 02:03:39,0.13652,32.78594,3.58594,29.20000
2023-10-24 02:03:40,0.17502,33.06891,3.87891,29.19000
2023-10-24 02:03:41,0.17772,32.84657,3.97656,28.87000
2023-10-24 02:03:42,0.16448,32.50109,3.62109,28.88000
2023-10-24 02:03:43,0.18235,33.16469,3.80469,29.36000
2023-10-24 02:03:44,0.12308,32.59687,3.54688,29.05000
2023-10-24 02:03:45,0.12670,32.86625,3.65625,29.21000
2023-10-24 02:03:46,0.13113,31.86766,3.59766,28.27000
2023-10-24 02:03:47,0.14150,31.96141,3.69141,28.27000
2023-10-24 02:03:49,0.15701,32.62047,3.73047,28.89000
2023-10-24 02:03:50,0.14601,33.08859,3.55859,29.53000
2023-10-24 02:03:51,0.12371,32.69844,3.64844,29.05000
2023-10-24 02:03:52,0.14879,31.92625,3.65625,28.27000
2023-10-24 02:03:53,0.13758,31.74891,3.62891,28.12000
2023-10-24 02:03:54,0.15017,32.62437,3.73438,28.89000
2023-10-24 02:03:55,0.14721,32.60484,3.71484,28.89000
2023-10-24 02:03:56,0.18190,32.30719,3.86719,28.44000
2023-10-24 02:03:57,0.16926,32.02172,3.76172,28.26000
2023-10-24 02:03:58,0.17780,32.01609,3.74609,28.27000
2023-10-24 02:03:59,0.12564,31.86984,3.58984,28.28000
2023-10-24 02:04:00,0.19983,32.71375,3.84375,28.87000
2023-10-24 02:04:01,0.18471,33.08109,3.87109,29.21000
2023-10-24 02:04:02,0.17893,32.93234,3.90234,29.03000
2023-10-24 02:04:03,0.17919,32.70110,4.12109,28.58000
2023-10-24 02:04:04,0.15333,32.96750,3.93750,29.03000
2023-10-24 02:04:05,0.18581,33.21969,4.17969,29.04000
2023-10-24 02:04:06,0.14899,32.57531,3.69531,28.88000
2023-10-24 02:04:07,0.18687,33.32875,3.96875,29.36000
2023-10-24 02:04:08,0.18174,33.75594,4.08594,29.67000
2023-10-24 02:04:09,0.19927,32.93625,3.90625,29.03000
2023-10-24 02:04:10,0.20360,33.16078,3.80078,29.36000
2023-10-24 02:04:11,0.16523,33.02813,3.82813,29.20000
2023-10-24 02:04:12,0.16242,33.11562,3.76563,29.35000
2023-10-24 02:04:13,0.20357,32.86437,3.98438,28.88000
2023-10-24 02:04:14,0.20322,33.36562,4.01563,29.35000
2023-10-24 02:04:15,0.17919,32.68078,3.80078,28.88000
2023-10-24 02:04:16,0.16865,33.04625,3.90625,29.14000
2023-10-24 02:04:17,0.17125,32.27766,3.84766,28.43000
2023-10-24 02:04:18,0.16289,32.23625,3.65625,28.58000
2023-10-24 02:04:20,0.17183,33.17594,3.83594,29.34000
2023-10-24 02:04:21,0.18528,33.12172,3.76172,29.36000
2023-10-24 02:04:22,0.21057,33.37953,4.01953,29.36000
2023-10-24 02:04:23,0.16143,32.80766,3.59766,29.21000
2023-10-24 02:04:24,0.16430,33.01656,3.97656,29.04000
2023-10-24 02:04:25,0.16164,33.39859,4.05859,29.34000
2023-10-24 02:04:26,0.15941,32.36906,3.78906,28.58000
2023-10-24 02:04:27,0.16109,32.18610,3.74609,28.44000
2023-10-24 02:04:28,0.16236,32.96547,3.60547,29.36000
2023-10-24 02:04:29,0.19398,32.40578,3.67578,28.73000
2023-10-24 02:04:30,0.15296,32.05109,3.62109,28.43000
2023-10-24 02:04:31,0.16744,32.65937,3.60938,29.05000
2023-10-24 02:04:32,0.16385,32.45110,3.87109,28.58000
2023-10-24 02:04:33,0.16519,32.65547,3.60547,29.05000
2023-10-24 02:04:34,0.16033,32.61203,3.58203,29.03000
2023-10-24 02:04:35,0.16881,32.45656,3.72656,28.73000
2023-10-24 02:04:36,0.17303,33.01234,3.65234,29.36000
2023-10-24 02:04:37,0.17442,33.38703,3.70703,29.68000
2023-10-24 02:04:38,0.17192,32.48391,3.75391,28.73000
2023-10-24 02:04:39,0.14189,31.96859,3.55859,28.41000
2023-10-24 02:04:40,0.16046,32.14250,3.56250,28.58000
2023-10-24 02:04:41,0.13561,32.30984,3.58984,28.72000
2023-10-24 02:04:42,0.16046,31.97469,3.55469,28.42000
2023-10-24 02:04:43,0.17285,33.49812,3.82813,29.67000
2023-10-24 02:04:44,0.18350,33.29344,3.77344,29.52000
2023-10-24 02:04:45,0.17906,21.10500,3.62500,17.48000
2023-10-24 02:04:53,0.12349,42.88375,5.09375,37.79000
2023-10-24 02:04:54,0.14486,40.59891,4.87891,35.72000
2023-10-24 02:04:55,0.00922,39.42094,3.71094,35.71000
2023-10-24 02:04:56,0.00985,38.79438,3.73438,35.06000
2023-10-24 02:04:57,0.03936,38.91563,3.76563,35.15000
2023-10-24 02:04:58,0.14018,39.78453,4.89453,34.89000
2023-10-24 02:04:59,0.10187,32.80062,3.64063,29.16000
2023-10-24 02:05:00,0.18059,33.72328,4.86328,28.86000
2023-10-24 02:05:01,0.15932,33.07891,3.87891,29.20000
2023-10-24 02:05:02,0.17736,32.94016,3.91016,29.03000
2023-10-24 02:05:03,0.16998,33.37656,4.22656,29.15000
2023-10-24 02:05:04,0.18583,32.58625,4.15625,28.43000
2023-10-24 02:05:05,0.16498,32.20734,3.77734,28.43000
2023-10-24 02:05:06,0.18426,32.15375,3.59375,28.56000
2023-10-24 02:05:07,0.18351,33.19203,3.83203,29.36000
2023-10-24 02:05:08,0.16597,32.80968,3.92969,28.88000
2023-10-24 02:05:10,0.15333,33.02969,3.67969,29.35000
2023-10-24 02:05:11,0.15385,32.21687,3.79688,28.42000
2023-10-24 02:05:12,0.17395,33.14516,3.78516,29.36000
2023-10-24 02:05:13,0.16682,32.50328,3.61328,28.89000
2023-10-24 02:05:14,0.17748,33.50438,3.98438,29.52000
2023-10-24 02:05:15,0.17109,32.90141,3.69141,29.21000
2023-10-24 02:05:16,0.14539,32.15281,3.88281,28.27000
2023-10-24 02:05:17,0.15873,32.19188,3.92188,28.27000
2023-10-24 02:05:18,0.16948,32.19172,3.76172,28.43000
2023-10-24 02:05:19,0.16113,32.09016,3.66016,28.43000
2023-10-24 02:05:20,0.15599,32.26594,3.83594,28.43000
2023-10-24 02:05:21,0.17475,32.80016,3.91016,28.89000
2023-10-24 02:05:22,0.18205,32.63406,3.91406,28.72000
2023-10-24 02:05:23,0.16961,33.15688,3.79688,29.36000
2023-10-24 02:05:24,0.16681,32.60672,3.88672,28.72000
2023-10-24 02:05:25,0.16151,32.65734,3.77734,28.88000
2023-10-24 02:05:26,0.17951,32.92844,3.89844,29.03000
2023-10-24 02:05:27,0.18435,32.40359,3.68359,28.72000
2023-10-24 02:05:28,0.20475,33.23500,3.87500,29.36000
2023-10-24 02:05:29,0.16511,32.55203,3.83203,28.72000
2023-10-24 02:05:30,0.16216,32.22453,3.64453,28.58000
2023-10-24 02:05:31,0.16611,32.69859,3.80859,28.89000
2023-10-24 02:05:32,0.17423,32.41187,3.67188,28.74000
2023-10-24 02:05:33,0.18542,32.70578,3.67578,29.03000
2023-10-24 02:05:34,0.18885,32.94609,3.74609,29.20000
2023-10-24 02:05:35,0.14868,32.41594,3.83594,28.58000
2023-10-24 02:05:36,0.15104,32.71359,3.68359,29.03000
2023-10-24 02:05:37,0.16062,33.26844,3.89844,29.37000
2023-10-24 02:05:38,0.16697,33.50453,4.14453,29.36000
2023-10-24 02:05:39,0.15144,32.97500,3.62500,29.35000
2023-10-24 02:05:40,0.16563,33.42078,4.05078,29.37000
2023-10-24 02:05:42,0.15154,33.37344,4.02344,29.35000
2023-10-24 02:05:43,0.15900,33.28188,3.92188,29.36000
2023-10-24 02:05:44,0.16596,33.45734,3.77734,29.68000
2023-10-24 02:05:45,0.15404,33.03219,3.99219,29.04000
2023-10-24 02:05:46,0.14874,32.16047,3.73047,28.43000
2023-10-24 02:05:47,0.14883,32.67500,3.62500,29.05000
2023-10-24 02:05:48,0.18136,33.16844,3.64844,29.52000
2023-10-24 02:05:49,0.15635,32.26750,3.68750,28.58000
2023-10-24 02:05:50,0.16189,32.03953,3.76953,28.27000
2023-10-24 02:05:51,0.15113,32.83281,3.63281,29.20000
2023-10-24 02:05:52,0.18687,32.69203,3.83203,28.86000
2023-10-24 02:05:53,0.16512,32.98750,3.93750,29.05000
2023-10-24 02:05:54,0.15909,32.25984,3.83984,28.42000
2023-10-24 02:05:55,0.14503,32.28703,3.70703,28.58000
2023-10-24 02:05:56,0.20314,32.23078,3.80078,28.43000
2023-10-24 02:05:57,0.14840,31.98641,3.56641,28.42000
2023-10-24 02:05:58,0.17138,32.65781,3.75781,28.90000
2023-10-24 02:05:59,0.16291,33.34156,4.60156,28.74000
2023-10-24 02:06:00,0.16044,32.21750,3.93750,28.28000
2023-10-24 02:06:01,0.17797,32.93438,3.73438,29.20000
2023-10-24 02:06:02,0.16767,32.32375,3.59375,28.73000
2023-10-24 02:06:03,0.20683,33.34438,3.98438,29.36000
2023-10-24 02:06:04,0.16985,32.61844,3.89844,28.72000
2023-10-24 02:06:05,0.17493,32.82281,3.63281,29.19000
2023-10-24 02:06:06,0.20244,32.58000,4.00000,28.58000
2023-10-24 02:06:07,0.16486,32.01594,3.58594,28.43000
2023-10-24 02:06:08,0.17514,32.46984,3.58984,28.88000
2023-10-24 02:06:09,0.15339,32.28859,3.55859,28.73000
2023-10-24 02:06:10,0.17462,32.02937,3.60938,28.42000
2023-10-24 02:06:12,0.16772,32.96953,3.76953,29.20000
2023-10-24 02:06:13,0.14917,32.73375,3.84375,28.89000
2023-10-24 02:06:14,0.16516,32.32938,3.60938,28.72000
2023-10-24 02:06:15,0.16582,31.99422,3.57422,28.42000
2023-10-24 02:06:16,0.16695,32.11516,3.53516,28.58000
2023-10-24 02:06:17,0.14731,32.27469,3.55469,28.72000
2023-10-24 02:06:18,0.15909,32.44250,3.56250,28.88000
2023-10-24 02:06:19,0.16214,32.27078,3.55078,28.72000
2023-10-24 02:06:20,0.16050,32.46031,3.57031,28.89000
2023-10-24 02:06:21,0.15772,32.47594,3.58594,28.89000
2023-10-24 02:06:22,0.15404,32.02937,3.60938,28.42000
2023-10-24 02:06:23,0.14298,32.45422,3.57422,28.88000
2023-10-24 02:06:24,0.16023,33.18953,4.01953,29.17000
2023-10-24 02:06:25,0.14706,32.79453,3.89453,28.90000
2023-10-24 02:06:26,0.15177,31.98875,3.71875,28.27000
2023-10-24 02:06:27,0.14924,33.12172,3.76172,29.36000
2023-10-24 02:06:28,0.17140,32.06688,3.79688,28.27000
2023-10-24 02:06:29,0.15294,33.31125,3.78125,29.53000
2023-10-24 02:06:30,0.15657,31.94578,3.67578,28.27000
2023-10-24 02:06:31,0.16639,32.96156,3.60156,29.36000
2023-10-24 02:06:32,0.16273,33.42844,3.89844,29.53000
2023-10-24 02:06:33,0.15430,31.78250,3.06250,28.72000
2023-10-24 02:06:34,0.15034,32.18547,3.60547,28.58000
2023-10-24 02:06:35,0.14983,31.83656,3.72656,28.11000
2023-10-24 02:06:36,0.15878,32.04906,3.78906,28.26000
2023-10-24 02:06:37,0.16500,32.27297,3.54297,28.73000
2023-10-24 02:06:38,0.14527,32.77438,3.73438,29.04000
2023-10-24 02:06:40,0.16611,32.32172,3.76172,28.56000
2023-10-24 02:06:41,0.15468,31.99813,3.57813,28.42000
2023-10-24 02:06:42,0.16303,32.99297,3.79297,29.20000
2023-10-24 02:06:43,0.15000,31.96078,3.55078,28.41000
2023-10-24 02:06:44,0.17119,32.15437,3.73438,28.42000
2023-10-24 02:06:45,0.14899,32.95016,3.91016,29.04000
2023-10-24 02:06:46,0.15688,33.12938,3.60938,29.52000
2023-10-24 02:06:47,0.16555,32.29422,3.57422,28.72000
2023-10-24 02:06:48,0.17369,33.02609,3.99609,29.03000
2023-10-24 02:06:49,0.17221,32.38422,3.82422,28.56000
2023-10-24 02:06:50,0.15110,32.65844,3.64844,29.01000
2023-10-24 02:06:51,0.14454,32.53938,4.10938,28.43000
2023-10-24 02:06:52,0.16952,31.99250,3.56250,28.43000
2023-10-24 02:06:53,0.15059,32.26906,3.53906,28.73000
2023-10-24 02:06:54,0.14587,31.81297,3.54297,28.27000
2023-10-24 02:06:55,0.15825,31.82078,3.55078,28.27000
2023-10-24 02:06:56,0.15008,32.04328,3.61328,28.43000
2023-10-24 02:06:57,0.15993,32.81719,3.61719,29.20000
2023-10-24 02:06:58,0.15741,32.23078,3.80078,28.43000
2023-10-24 02:06:59,0.15635,32.71563,3.51563,29.20000
2023-10-24 02:07:00,0.16214,32.61031,3.57031,29.04000
2023-10-24 02:07:01,0.17308,32.46203,3.58203,28.88000
2023-10-24 02:07:02,0.16132,32.46031,3.57031,28.89000
2023-10-24 02:07:03,0.15874,31.94906,3.53906,28.41000
2023-10-24 02:07:04,0.16667,32.53078,3.80078,28.73000
2023-10-24 02:07:05,0.16023,32.10687,3.54688,28.56000
2023-10-24 02:07:06,0.15514,32.12640,3.56641,28.56000
2023-10-24 02:07:08,0.15882,32.42687,3.54688,28.88000
2023-10-24 02:07:09,0.14237,32.24172,3.51172,28.73000
2023-10-24 02:07:10,0.17380,32.12531,3.69531,28.43000
2023-10-24 02:07:11,0.16757,32.14984,3.58984,28.56000
2023-10-24 02:07:12,0.16667,32.61422,3.57422,29.04000
2023-10-24 02:07:13,0.16461,32.31203,3.58203,28.73000
2023-10-24 02:07:14,0.16123,31.99203,3.58203,28.41000
2023-10-24 02:07:15,0.15008,32.48109,3.62109,28.86000
2023-10-24 02:07:16,0.17295,31.96313,3.70313,28.26000
2023-10-24 02:07:17,0.16819,32.15031,3.57031,28.58000
2023-10-24 02:07:18,0.14914,32.31766,3.59766,28.72000
2023-10-24 02:07:19,0.16077,21.32719,3.36719,17.96000
2023-10-24 02:07:20,0.14576,21.44531,2.69531,18.75000
2023-10-24 02:07:21,0.15378,21.30313,2.70313,18.60000
2023-10-24 02:07:22,0.15997,19.45672,2.88672,16.57000
2023-10-24 02:07:23,0.18875,46.28344,4.77344,41.51000
2023-10-24 02:07:24,0.17537,46.07250,4.56250,41.51000
2023-10-24 02:07:25,0.17080,46.23859,4.55859,41.68000
